lot,lat,name,uf,output
-42.163,-17.602,Angelândia,MG,9286
-43.747,-21.318,Antônio Carlos,MG,1636
-42.872,-19.653,Antônio Dias,MG,5893
-42.109,-21.016,Antônio Prado de Minas,MG,6044
-44.248,-19.199,Araçaí,MG,9914
-43.378,-21.343,Aracitaba,MG,9333
-42.07,-16.85,Araçuaí,MG,6889
-48.187,-18.649,Araguari,MG,77
-44.256,-21.911,Arantina,MG,5437
-42.521,-20.667,Araponga,MG,6215
-49.187,-18.437,Araporã,MG,6240
-46.156,-19.034,Arapuá,MG,3360
-45.166,-19.948,Araújos,MG,9610
-46.941,-19.593,Araxá,MG,2918
-46.94,-21.364,Arceburgo,MG,5927
-45.539,-20.282,Arcos,MG,2111
-46.146,-21.359,Areado,MG,5049
-42.836,-21.61,Argirita,MG,448
-42.557,-17.867,Aricanduva,MG,9088
-46.106,-15.917,Arinos,MG,8770
-42.862,-21.315,Astolfo Dutra,MG,7092
-41.11,-18.044,Ataléia,MG,5135
-44.267,-18.109,Augusto de Lima,MG,1149
-44.89,-21.959,Baependi,MG,2241
-43.957,-19.288,Baldim,MG,5319
-45.977,-20.006,Bambuí,MG,3305
-40.559,-15.885,Bandeira,MG,6264
-46.386,-21.728,Bandeira do Sul,MG,9430
-43.487,-19.946,Barão de Cocais,MG,5243
-42.238,-21.245,Barão de Monte Alto,MG,8919
-43.774,-21.226,Barbacena,MG,2031
-43.041,-20.283,Barra Longa,MG,1755
-43.976,-21.187,Barroso,MG,590
-43.091,-19.83,Bela Vista de Minas,MG,3553
-43.415,-21.949,Belmiro Braga,MG,9054
-43.956,-19.817,Belo Horizonte,MG,5438
-42.484,-19.22,Belo Oriente,MG,6644
-44.024,-20.408,Belo Vale,MG,4094
-42.466,-16.952,Berilo,MG,1249
-41.745,-15.613,Berizal,MG,8625
-40.574,-17.063,Bertópolis,MG,6826
-44.198,-19.968,Betim,MG,1205
-43.757,-21.606,Bias Fortes,MG,532
-43.059,-21.725,Bicas,MG,5136
-45.502,-18.783,Biquinhas,MG,8172
-45.566,-21.09,Boa Esperança,MG,8311
-44.395,-22.168,Bocaina de Minas,MG,6384
-43.815,-17.108,Bocaiúva,MG,7602
-45.252,-19.736,Bom Despacho,MG,9306
-44.191,-21.947,Bom Jardim de Minas,MG,3363
-46.523,-21.017,Bom Jesus da Penha,MG,720
-43.474,-19.704,Bom Jesus do Amparo,MG,9707
-42.316,-19.829,Bom Jesus do Galho,MG,6482
-46.145,-22.471,Bom Repouso,MG,9876
-44.758,-21.033,Bom Sucesso,MG,160
-44.239,-20.327,Bonfim,MG,8500
-45.99,-16.567,Bonfinópolis de Minas,MG,6160
-44.754,-15.323,Bonito de Minas,MG,9345
-46.165,-22.274,Borda da Mata,MG,5249
-46.395,-21.633,Botelhos,MG,9682
-43.011,-16.872,Botumirim,MG,5617
-43.242,-20.921,Brás Pires,MG,8683
-46.009,-17.01,Brasilândia de Minas,MG,4418
-44.429,-16.208,Brasília de Minas,MG,4864
-45.608,-22.474,Brasópolis,MG,2897
-42.716,-19.056,Braúnas,MG,1231
-44.2,-20.143,Brumadinho,MG,1781
-46.351,-22.441,Bueno Brandão,MG,5632
-44.18,-17.873,Buenópolis,MG,6403
-42.244,-19.426,Bugre,MG,9559
-46.423,-15.618,Buritis,MG,8954
-44.962,-17.351,Buritizeiro,MG,595
-47.091,-16.03,Cabeceira Grande,MG,6890
-46.396,-21.472,Cabo Verde,MG,3568
-44.454,-19.525,Cachoeira da Prata,MG,8128
-45.779,-22.355,Cachoeira de Minas,MG,4988
-41.498,-15.966,Cachoeira de Pajeú,MG,3854
-49.501,-18.515,Cachoeira Dourada,MG,1987
-44.419,-19.295,Caetanópolis,MG,7056
-43.67,-19.88,Caeté,MG,5608
-41.925,-20.696,Caiana,MG,4824
-42.797,-20.791,Cajuri,MG,5078
-46.386,-21.924,Caldas,MG,4455
-45.157,-20.625,Camacho,MG,2013
-46.145,-22.755,Camanducaia,MG,1400
-46.058,-22.612,Cambuí,MG,8946
-45.296,-21.852,Cambuquira,MG,7218
-41.748,-18.239,Campanário,MG,8510
-45.401,-21.836,Campanha,MG,9568
-46.246,-21.711,Campestre,MG,9089
-49.486,-19.536,Campina Verde,MG,6478
-44.811,-16.504,Campo Azul,MG,3608
-45.277,-20.897,Campo Belo,MG,2820
-45.83,-21.107,Campo do Meio,MG,5032
-48.572,-19.761,Campo Florido,MG,7095
-46.171,-19.696,Campos Altos,MG,1536
-45.759,-21.235,Campos Gerais,MG,133
-45.182,-21.021,Cana Verde,MG,8335
-42.62,-20.686,Canaã,MG,4394
-49.204,-18.725,Canápolis,MG,5844
-45.276,-20.767,Candeias,MG,5799
-42.627,-18.526,Cantagalo,MG,7538
-41.868,-20.434,Caparaó,MG,7122
-43.618,-20.923,Capela Nova,MG,3647
-42.516,-17.691,Capelinha,MG,1177
-47.054,-20.616,Capetinga,MG,9468
-44.117,-19.549,Capim Branco,MG,3685
-49.57,-18.682,Capinópolis,MG,7469
-41.858,-19.067,Capitão Andrade,MG,5303
-43.711,-16.324,Capitão Enéas,MG,9740
-46.05,-20.615,Capitólio,MG,2068
-42.271,-20.172,Caputira,MG,3014
-41.695,-17.189,Caraí,MG,4757
-43.739,-20.876,Caranaíba,MG,9662
-43.806,-20.954,Carandaí,MG,1785
-42.029,-20.733,Carangola,MG,8585
-42.139,-19.79,Caratinga,MG,8722
-43.016,-17.527,Carbonita,MG,4604
-45.699,-22.043,Careaçu,MG,2237
-40.766,-17.703,Carlos Chagas,MG,1549
-43.142,-19.089,Carmésia,MG,7099
-45.224,-21.461,Carmo da Cachoeira,MG,7576
-44.871,-20.558,Carmo da Mata,MG,2324
-45.129,-22.122,Carmo de Minas,MG,46
-44.771,-20.184,Carmo do Cajuru,MG,6096
-46.316,-19.001,Carmo do Paranaíba,MG,4284
-46.119,-20.972,Carmo do Rio Claro,MG,3186
-44.635,-20.541,Carmópolis de Minas,MG,9472
-50.688,-19.698,Carneirinho,MG,7050
-44.643,-21.488,Carrancas,MG,1308
-45.841,-21.778,Carvalhópolis,MG,642
-44.461,-22.001,Carvalhos,MG,1777
-43.93,-20.793,Casa Grande,MG,5048
-47.877,-18.576,Cascalho Rico,MG,1306
-46.922,-20.583,Cássia,MG,9116
-42.697,-21.389,Cataguases,MG,7526
-43.408,-20.075,Catas Altas,MG,9797
-43.498,-20.69,Catas Altas da Noruega,MG,5618
-41.517,-17.312,Catuji,MG,4212
-42.963,-15.358,Catuti,MG,842
-44.933,-21.977,Caxambu,MG,9850
-45.711,-19.148,Cedro do Abaeté,MG,9910
-41.306,-18.762,Central de Minas,MG,1768
-49.199,-18.584,Centralina,MG,3553
-43.222,-21.672,Chácara,MG,7979
-41.688,-20.044,Chalé,MG,8694
-42.535,-17.087,Chapada do Norte,MG,9981
-45.618,-15.306,Chapada Gaúcha,MG,3532
-43.058,-22.003,Chiador,MG,7659
-43.366,-20.905,Cipotânea,MG,6374
-47.267,-20.399,Claraval,MG,7735
-44.209,-17.08,Claro dos Poções,MG,8318
-44.766,-20.443,Cláudio,MG,7916
-42.803,-20.857,Coimbra,MG,2721
-42.84,-18.234,Coluna,MG,9850
-49.081,-19.698,Comendador Gomes,MG,3474
-41.793,-16.296,Comercinho,MG,6030
-46.204,-21.094,Conceição da Aparecida,MG,4232
-44.472,-21.129,Conceição da Barra de Minas,MG,6733
-48.388,-19.915,Conceição das Alagoas,MG,6916
-45.455,-22.16,Conceição das Pedras,MG,8398
-41.694,-19.928,Conceição de Ipanema,MG,2833
-43.425,-19.037,Conceição do Mato Dentro,MG,1991
-44.897,-19.753,Conceição do Pará,MG,9365
-45.085,-21.881,Conceição do Rio Verde,MG,475
-45.798,-22.413,Conceição dos Ouros,MG,3234
-44.418,-15.294,Cônego Marinho,MG,6518
-43.983,-19.633,Confins,MG,542
-46.039,-22.153,Congonhal,MG,8069
-43.858,-20.5,Congonhas,MG,8028
-43.681,-18.807,Congonhas do Norte,MG,1380
-47.542,-19.937,Conquista,MG,2762
-43.786,-20.66,Conselheiro Lafaiete,MG,4549
-41.472,-19.172,Conselheiro Pena,MG,3888
-45.921,-22.551,Consolação,MG,4417
-44.054,-19.932,Contagem,MG,7975
-45.441,-21.189,Coqueiral,MG,6555
-44.365,-16.685,Coração de Jesus,MG,4951
-44.321,-19.125,Cordisburgo,MG,1261
-45.701,-21.793,Cordislândia,MG,8142
-44.456,-18.381,Corinto,MG,2712
-42.286,-18.622,Coroaci,MG,9431
-47.2,-18.473,Coromandel,MG,689
-42.629,-19.519,Coronel Fabriciano,MG,5039
-42.182,-16.619,Coronel Murta,MG,1453
-43.266,-21.588,Coronel Pacheco,MG,2511
-44.223,-21.024,Coronel Xavier Chaves,MG,4853
-45.904,-19.824,Córrego Danta,MG,9459
-46.02,-22.63,Córrego do Bom Jesus,MG,988
-45.555,-20.449,Córrego Fundo,MG,2144
-42.396,-19.832,Córrego Novo,MG,4376
-43.471,-18.071,Couto de Magalhães de Minas,MG,7239
-40.912,-17.237,Crisólita,MG,7901
-45.519,-20.876,Cristais,MG,9970
-42.862,-16.8,Cristália,MG,931
-43.806,-20.832,Cristiano Otoni,MG,8578
-45.264,-22.212,Cristina,MG,7287
-44.337,-20.384,Crucilândia,MG,1882
-46.674,-18.946,Cruzeiro da Fortaleza,MG,5753
-44.808,-21.839,Cruzília,MG,4209
-41.099,-18.969,Cuparaque,MG,3022
-41.844,-15.938,Curral de Dentro,MG,6000
-44.431,-18.756,Curvelo,MG,7989
-43.656,-18.446,Datas,MG,2324
-45.28,-22.509,Delfim Moreira,MG,9907
-46.854,-20.344,Delfinópolis,MG,5877
-47.771,-19.977,Delta,MG,8176
-42.968,-21.46,Descoberto,MG,2542
-44.333,-20.66,Desterro de Entre Rios,MG,8728
-43.518,-21.147,Desterro do Melo,MG,1219
-43.6,-18.249,Diamantina,MG,7137
-43.198,-20.488,Diogo de Vasconcelos,MG,7708
-42.777,-19.843,Dionísio,MG,6273
-43.004,-20.99,Divinésia,MG,7537
-42.149,-20.614,Divino,MG,5616
-41.48,-18.778,Divino das Laranjeiras,MG,3960
-42.598,-18.804,Divinolândia de Minas,MG,4390
-44.884,-20.139,Divinópolis,MG,3967
-41.345,-15.726,Divisa Alegre,MG,8907
-46.196,-21.511,Divisa Nova,MG,8238
-41,-15.726,Divisópolis,MG,9529
-46.271,-16.652,Dom Bosco,MG,5307
-42.106,-19.374,Dom Cavati,MG,9312
-43.256,-18.967,Dom Joaquim,MG,9462
-42.968,-20.16,Dom Silvério,MG,7457
-45.161,-22.254,Dom Viçoso,MG,7576
-42.811,-21.316,Dona Eusébia,MG,9123
-44.023,-21.109,Dores de Campos,MG,3583
-42.929,-19.058,Dores de Guanhães,MG,6627
-45.602,-19.463,Dores do Indaiá,MG,5731
-43.189,-20.976,Dores do Turvo,MG,5068
-45.903,-20.287,Doresópolis,MG,7786
-47.609,-18.431,Douradoquara,MG,9522
-41.798,-20.203,Durandé,MG,6432
-45.565,-21.61,Elói Mendes,MG,7333
-42.046,-19.219,Engenheiro Caldas,MG,2033
-43.95,-17.28,Engenheiro Navarro,MG,6259
-42.231,-19.625,Entre Folhas,MG,356
-44.066,-20.671,Entre Rios de Minas,MG,9776
-42.657,-20.84,Ervália,MG,5282
-44.314,-19.763,Esmeraldas,MG,8915
-41.907,-20.65,Espera Feliz,MG,328
-42.819,-14.926,Espinosa,MG,6829
-45.951,-22.046,Espírito Santo do Dourado,MG,1367
-46.017,-22.463,Estiva,MG,8619
-42.461,-21.742,Estrela Dalva,MG,3958
-45.788,-19.522,Estrela do Indaiá,MG,9083
-47.693,-18.746,Estrela do Sul,MG,2497
-42.187,-21.099,Eugenópolis,MG,9811
-43.51,-21.551,Ewbank da Câmara,MG,752
-46.318,-22.855,Extrema,MG,2328
-45.829,-21.406,Fama,MG,9979
-42.03,-20.808,Faria Lemos,MG,8115
-43.247,-18.077,Felício dos Santos,MG,9468
-40.761,-16.639,Felisburgo,MG,5235
-44.899,-18.758,Felixlândia,MG,8604
-42.082,-19.154,Fernandes Tourinho,MG,7241
-43.023,-19.232,Ferros,MG,4465
-42.279,-20.726,Fervedouro,MG,5980
-44.433,-19.889,Florestal,MG,3491
-45.426,-20.464,Formiga,MG,6776
-46.232,-14.947,Formoso,MG,5626
-46.718,-20.849,Fortaleza de Minas,MG,10
-44.447,-19.561,Fortuna de Minas,MG,4197
-42.352,-16.993,Francisco Badaró,MG,5952
-44.234,-17.315,Francisco Dumont,MG,5721
-43.488,-16.476,Francisco Sá,MG,2202
-42.009,-17.96,Franciscópolis,MG,2879
-41.429,-18.066,Frei Gaspar,MG,7793
-41.922,-18.545,Frei Inocêncio,MG,8409
-42.766,-18.168,Frei Lagonegro,MG,2832
-49.199,-20.268,Fronteira,MG,4866
-40.925,-16.891,Fronteira dos Vales,MG,5488
-42.533,-16.131,Fruta de Leite,MG,7781
-48.941,-20.025,Frutal,MG,1859
-44.056,-19.368,Funilândia,MG,5227
-41.538,-18.999,Galiléia,MG,4383
-43.124,-15.082,Gameleiras,MG,4349
-43.697,-16.85,Glaucilândia,MG,5251
-41.223,-18.982,Goiabeira,MG,8971
-43.202,-21.537,Goianá,MG,1350
-45.856,-22.659,Gonçalves,MG,382
-42.479,-18.822,Gonzaga,MG,6418
-43.741,-18.454,Gouveia,MG,812
-41.949,-18.851,Governador Valadares,MG,2074
-42.89,-16.559,Grão Mogol,MG,5006
-47.722,-18.494,Grupiara,MG,1813
-42.933,-18.775,Guanhães,MG,9183
-45.918,-20.762,Guapé,MG,4080
-43.008,-20.571,Guaraciaba,MG,9301
-43.673,-17.014,Guaraciama,MG,6922
-46.803,-21.299,Guaranésia,MG,9677
-43.047,-21.352,Guarani,MG,5238
-43.038,-21.732,Guarará,MG,807
-47.098,-17.771,Guarda-Mor,MG,737
-46.713,-21.305,Guaxupé,MG,5197
-42.797,-21.152,Guidoval,MG,144
-46.793,-18.844,Guimarânia,MG,9706
-42.718,-21.008,Guiricema,MG,6826
-49.786,-19.213,Gurinhatã,MG,6403
-45.542,-22.067,Heliodora,MG,587
-42.218,-19.437,Iapu,MG,548
-43.963,-21.43,Ibertioga,MG,6426
-46.539,-19.478,Ibiá,MG,5713
-44.914,-16.861,Ibiaí,MG,7066
-44.164,-15.664,Ibiracatu,MG,4032
-47.122,-20.462,Ibiraci,MG,3732
-44.059,-20.022,Ibirité,MG,475
-46.44,-22.061,Ibitiúra de Minas,MG,4019
-44.748,-21.153,Ibituruna,MG,6395
-44.906,-16.217,Icaraí de Minas,MG,6931
-44.302,-20.07,Igarapé,MG,7174
-44.709,-19.955,Igaratinga,MG,2887
-45.711,-20.174,Iguatama,MG,932
-44.925,-21.17,Ijaci,MG,7246
-45.833,-20.936,Ilicínea,MG,6106
-41.971,-19.597,Imbé de Minas,MG,742
-46.328,-22.317,Inconfidentes,MG,2669
-42.197,-15.492,Indaiabira,MG,6723
-47.917,-19.039,Indianópolis,MG,8033
-44.917,-21.401,Ingaí,MG,3458
-42.12,-19.549,Inhapim,MG,9561
-44.39,-19.491,Inhaúma,MG,4601
-44.361,-18.729,Inimutaba,MG,5224
-42.419,-19.414,Ipaba,MG,7004
-41.713,-19.801,Ipanema,MG,4232
-42.537,-19.468,Ipatinga,MG,9367
-49.943,-18.692,Ipiaçu,MG,6175
-46.19,-22.099,Ipuiúna,MG,6253
-47.461,-18.984,Iraí de Minas,MG,1488
-43.227,-19.619,Itabira,MG,8644
-41.233,-18.566,Itabirinha de Mantena,MG,6743
-43.801,-20.253,Itabirito,MG,3387
-43.309,-17.065,Itacambira,MG,2269
-44.092,-15.102,Itacarambi,MG,4685
-44.488,-20.392,Itaguara,MG,3955
-41.669,-17.402,Itaipé,MG,9378
-45.453,-22.426,Itajubá,MG,1323
-42.859,-17.857,Itamarandiba,MG,1488
-42.818,-21.416,Itamarati de Minas,MG,3888
-41.685,-18.031,Itambacuri,MG,8466
-43.321,-19.414,Itambé do Mato Dentro,MG,2655
-47.048,-21.078,Itamogi,MG,2200
-44.87,-22.284,Itamonte,MG,9895
-44.935,-22.296,Itanhandu,MG,609
-41.865,-19.172,Itanhomi,MG,4729
-41.503,-16.562,Itaobim,MG,6434
-49.381,-19.909,Itapagipe,MG,10000
-45.126,-20.473,Itapecerica,MG,1668
-46.221,-22.768,Itapeva,MG,5411
-44.421,-20.197,Itatiaiuçu,MG,3316
-46.752,-20.739,Itaú de Minas,MG,7208
-44.576,-20.075,Itaúna,MG,5303
-43.61,-20.678,Itaverava,MG,9006
-41.765,-16.613,Itinga,MG,2192
-41.17,-19.394,Itueta,MG,4065
-49.465,-18.969,Ituiutaba,MG,9499
-44.871,-21.317,Itumirim,MG,1697
-50.196,-19.728,Iturama,MG,1684
-44.658,-21.298,Itutinga,MG,7539
-43.745,-19.514,Jaboticatubas,MG,4334
-40.293,-16.144,Jacinto,MG,2456
-46.741,-21.017,Jacuí,MG,8625
-46.612,-22.286,Jacutinga,MG,7259
-42.75,-19.649,Jaguaraçu,MG,7082
-43.674,-15.338,Jaíba,MG,7149
-41.804,-18.463,Jampruca,MG,4027
-43.309,-15.803,Janaúba,MG,8789
-44.362,-15.488,Januária,MG,4005
-45.503,-20.141,Japaraíba,MG,6155
-44.27,-15.995,Japonvar,MG,6104
-43.983,-20.535,Jeceaba,MG,635
-42.258,-17.083,Jenipapo de Minas,MG,7370
-42.666,-20.456,Jequeri,MG,539
-44.446,-17.236,Jequitaí,MG,4056
-44.028,-19.236,Jequitibá,MG,6055
-41.003,-16.434,Jequitinhonha,MG,8021
-45.291,-21.998,Jesuânia,MG,1892
-41.031,-16.654,Joaíma,MG,1180
-42.679,-19.172,Joanésia,MG,2180
-43.174,-19.81,João Monlevade,MG,5736
-46.173,-17.743,João Pinheiro,MG,9017
-44.172,-17.758,Joaquim Felício,MG,3268
-40.178,-15.9,Jordânia,MG,6106
-42.604,-16.907,José Gonçalves de Minas,MG,2704
-42.499,-18.219,José Raydan,MG,2490
-42.515,-16.547,Josenópolis,MG,3594
-44.343,-19.952,Juatuba,MG,5068
-43.35,-21.764,Juiz de Fora,MG,9631
-43.587,-16.848,Juramento,MG,303
-46.577,-21.253,Juruaia,MG,3292
-44.16,-14.263,Juvenília,MG,6831
-41.738,-17.632,Ladainha,MG,2119
-46.808,-18.178,Lagamar,MG,3835
-45.544,-20.023,Lagoa da Prata,MG,8290
-44.582,-16.983,Lagoa dos Patos,MG,8534
-44.078,-20.914,Lagoa Dourada,MG,3603
-46.408,-18.779,Lagoa Formosa,MG,4073
-46.514,-17.835,Lagoa Grande,MG,2329
-43.89,-19.627,Lagoa Santa,MG,3455
-41.623,-20.151,Lajinha,MG,4300
-45.35,-21.976,Lambari,MG,4436
-43.474,-20.79,Lamim,MG,2316
-42.477,-21.374,Laranjal,MG,5467
-44.578,-17.887,Lassance,MG,1902
-45,-21.245,Lavras,MG,1701
-45.025,-19.718,Leandro Ferreira,MG,2832
-42.693,-17.083,Leme do Prado,MG,8090
-42.643,-21.532,Leopoldina,MG,7928
-44.32,-22.029,Liberdade,MG,1582
-43.793,-21.843,Lima Duarte,MG,4425
-50.581,-19.551,Limeira do Oeste,MG,9965
-44.305,-15.903,Lontra,MG,844
-42.103,-20.44,Luisburgo,MG,5370
-44.589,-16.118,Luislândia,MG,8703
-44.903,-21.511,Luminárias,MG,9751
-45.686,-19.801,Luz,MG,7864
-40.716,-17.077,Machacalis,MG,7833
-45.92,-21.675,Machado,MG,7869
-44.33,-21.483,Madre de Deus de Minas,MG,3848
-42.077,-17.842,Malacacheta,MG,414
-42.949,-15.05,Mamonas,MG,7244
-43.932,-14.756,Manga,MG,1969
-42.034,-20.258,Manhuaçu,MG,6965
-41.958,-20.358,Manhumirim,MG,4605
-40.98,-18.782,Mantena,MG,502
-43.01,-21.867,Mar de Espanha,MG,8606
-44.676,-19.516,Maravilhas,MG,3958
-45.375,-22.308,Maria da Fé,MG,3064
-43.416,-20.378,Mariana,MG,2817
-42.084,-18.508,Marilac,MG,3841
-44.188,-20.056,Mário Campos,MG,467
-42.959,-21.698,Maripá de Minas,MG,4960
-42.732,-19.712,Marliéria,MG,1154
-45.165,-22.449,Marmelópolis,MG,1869
-45.237,-19.332,Martinho Campos,MG,9796
-41.877,-20.257,Martins Soares,MG,3798
-40.741,-15.686,Mata Verde,MG,6970
-43.06,-18.474,Materlândia,MG,5935
-44.428,-19.986,Mateus Leme,MG,9073
-41.908,-18.592,Mathias Lobato,MG,3570
-43.319,-21.869,Matias Barbosa,MG,5561
-43.922,-14.855,Matias Cardoso,MG,8889
-42.341,-20.284,Matipó,MG,67
-42.866,-15.397,Mato Verde,MG,1053
-44.081,-19.558,Matozinhos,MG,7055
-45.969,-19.223,Matutina,MG,1637
-46.226,-19.996,Medeiros,MG,3511
-41.477,-16.223,Medina,MG,9946
-41.405,-18.661,Mendes Pimentel,MG,7819
-43.341,-21.194,Mercês,MG,311
-42.607,-19.223,Mesquita,MG,4101
-42.59,-17.219,Minas Novas,MG,3843
-44.604,-21.682,Minduri,MG,9749
-44.164,-16.263,Mirabela,MG,9106
-42.343,-20.891,Miradouro,MG,1191
-42.614,-21.195,Miraí,MG,9242
-44.404,-14.741,Miravânia,MG,3544
-44.053,-20.333,Moeda,MG,7210
-45.411,-19.843,Moema,MG,1782
-44.119,-18.325,Monjolos,MG,9534
-45.541,-21.758,Monsenhor Paulo,MG,8126
-44.366,-14.423,Montalvânia,MG,7085
-48.881,-18.871,Monte Alegre de Minas,MG,7682
-42.875,-15.155,Monte Azul,MG,8890
-46.368,-21.326,Monte Belo,MG,9790
-47.499,-18.725,Monte Carmelo,MG,7484
-41.255,-16.866,Monte Formoso,MG,6624
-46.98,-21.19,Monte Santo de Minas,MG,9861
-46.573,-22.433,Monte Sião,MG,6514
-43.862,-16.735,Montes Claros,MG,8702
-42.497,-15.172,Montezuma,MG,3176
-45.357,-18.604,Morada Nova de Minas,MG,1356
-44.603,-18.547,Morro da Garça,MG,957
-43.376,-19.216,Morro do Pilar,MG,8506
-46.361,-22.613,Munhoz,MG,9857
-42.366,-21.131,Muriaé,MG,7135
-41.438,-19.8,Mutum,MG,3109
-46.526,-21.376,Muzambinho,MG,4973
-42.249,-18.459,Nacip Raydan,MG,5778
-40.354,-17.839,Nanuque,MG,5647
-42.328,-19.23,Naque,MG,8958
-46.493,-16.504,Natalândia,MG,5330
-45.512,-22.12,Natércia,MG,2656
-44.611,-21.216,Nazareno,MG,1276
-45.236,-21.236,Nepomuceno,MG,1146
-41.754,-15.321,Ninheira,MG,8565
-41.017,-18.475,Nova Belém,MG,2045
-43.038,-19.75,Nova Era,MG,5595
-43.847,-19.986,Nova Lima,MG,835
-41.501,-18.437,Nova Módica,MG,3290
-47.683,-19.136,Nova Ponte,MG,1889
-43.301,-15.803,Nova Porteirinha,MG,893
-46.42,-21.126,Nova Resende,MG,2280
-44.984,-19.876,Nova Serrana,MG,1518
-43.58,-19.69,Nova União,MG,5887
-41.875,-17.468,Novo Cruzeiro,MG,1688
-41.215,-17.415,Novo Oriente de Minas,MG,7910
-42.408,-16.017,Novorizonte,MG,898
-43.937,-21.861,Olaria,MG,1102
-43.573,-17.397,Olhos-d'Água,MG,1962
-45.264,-22.068,Olímpio Noronha,MG,7171
-44.827,-20.696,Oliveira,MG,3541
-43.456,-21.339,Oliveira Fortes,MG,8494
-44.807,-19.73,Onça de Pitangui,MG,6664
-42.806,-20.431,Oratórios,MG,7665
-42.21,-20.506,Orizânia,MG,3804
-43.692,-20.521,Ouro Branco,MG,2228
-46.369,-22.283,Ouro Fino,MG,6056
-43.508,-20.288,Ouro Preto,MG,4377
-41.27,-18.071,Ouro Verde de Minas,MG,466
-42.515,-16.364,Padre Carvalho,MG,5242
-41.524,-17.072,Padre Paraíso,MG,9939
-43.065,-15.517,Pai Pedro,MG,2978
-45.532,-18.908,Paineiras,MG,1402
-45.661,-20.371,Pains,MG,2806
-43.416,-21.289,Paiva,MG,4126
-42.314,-21.375,Palma,MG,4798
-40.42,-16.735,Palmópolis,MG,2926
-44.748,-19.449,Papagaios,MG,2114
-44.608,-19.86,Pará de Minas,MG,9855
-46.875,-17.222,Paracatu,MG,6673
-45.738,-21.547,Paraguaçu,MG,2602
-45.78,-22.554,Paraisópolis,MG,1484
-44.404,-19.274,Paraopeba,MG,6840
-44.967,-22.39,Passa Quatro,MG,3843
-44.496,-20.651,Passa Tempo,MG,2078
-44.234,-22.209,Passa-Vinte,MG,5328
-43.136,-19.353,Passabém,MG,6189
-46.61,-20.719,Passos,MG,5606
-44.082,-16.076,Patis,MG,4199
-46.518,-18.579,Patos de Minas,MG,4615
-46.993,-18.944,Patrocínio,MG,4839
-42.215,-21.153,Patrocínio do Muriaé,MG,903
-42.98,-20.874,Paula Cândido,MG,2449
-42.868,-18.427,Paulistas,MG,1571
-40.999,-17.428,Pavão,MG,771
-42.557,-18.549,Peçanha,MG,8340
-41.297,-16.005,Pedra Azul,MG,9349
-42.33,-20.521,Pedra Bonita,MG,2846
-42.714,-20.597,Pedra do Anta,MG,3955
-45.209,-20.258,Pedra do Indaiá,MG,7191
-42.154,-20.83,Pedra Dourada,MG,7983
-45.466,-22.243,Pedralva,MG,7828
-44.391,-15.607,Pedras de Maria da Cruz,MG,2096
-47.462,-19.228,Pedrinópolis,MG,9331
-44.043,-19.618,Pedro Leopoldo,MG,3144
-43.746,-21.706,Pedro Teixeira,MG,6582
-43.121,-21.834,Pequeri,MG,2258
-44.659,-19.633,Pequi,MG,3338
-45.084,-19.953,Perdigão,MG,3788
-47.293,-19.353,Perdizes,MG,8046
-45.091,-21.091,Perdões,MG,4608
-42.234,-19.158,Periquito,MG,3730
-41.598,-18.357,Pescador,MG,3270
-43.323,-21.509,Piau,MG,4291
-42.076,-19.759,Piedade de Caratinga,MG,156
-42.734,-20.245,Piedade de Ponte Nova,MG,9768
-44.196,-21.469,Piedade do Rio Grande,MG,69
-44.227,-20.471,Piedade dos Gerais,MG,6426
-45.799,-20.484,Pimenta,MG,9410
-42.408,-19.727,Pingo-d'Água,MG,1392
-45.156,-16.059,Pintópolis,MG,4994
-44.483,-20.508,Piracema,MG,3064
-48.701,-19.907,Pirajuba,MG,1637
-43.3,-20.685,Piranga,MG,2838
-45.495,-22.528,Piranguçu,MG,4572
-45.532,-22.401,Piranguinho,MG,6724
-42.346,-21.656,Pirapetinga,MG,9019
-44.942,-17.345,Pirapora,MG,7755
-43.026,-21.276,Piraúba,MG,3672
-44.89,-19.683,Pitangui,MG,8825
-45.958,-20.465,Piumhi,MG,4151
-48.702,-20.138,Planura,MG,3036
-45.965,-21.781,Poço Fundo,MG,9629
-46.561,-21.788,Poços de Caldas,MG,8578
-41.637,-19.62,Pocrane,MG,5529
-44.935,-19.224,Pompéu,MG,1659
-42.909,-20.416,Ponte Nova,MG,5978
-45.066,-16.631,Ponto Chique,MG,241
-41.504,-16.753,Ponto dos Volantes,MG,4778
-43.028,-15.743,Porteirinha,MG,8634
-43.084,-20.673,Porto Firme,MG,3106
-41.786,-17.807,Poté,MG,2206
-45.936,-22.23,Pouso Alegre,MG,1667
-44.973,-22.194,Pouso Alto,MG,1095
-44.08,-21.058,Prados,MG,8524
-48.924,-19.307,Prata,MG,9257
-46.861,-20.745,Pratápolis,MG,7230
-46.378,-19.751,Pratinha,MG,4447
-43.188,-20.769,Presidente Bernardes,MG,5854
-44.058,-18.637,Presidente Juscelino,MG,6689
-43.562,-18.614,Presidente Kubitschek,MG,9508
-46.418,-18.418,Presidente Olegário,MG,1135
-44.155,-19.482,Prudente de Morais,MG,6576
-45.557,-19.274,Quartel Geral,MG,7256
-43.884,-20.74,Queluzito,MG,9788
-43.804,-19.967,Raposos,MG,6352
-42.453,-20.102,Raul Soares,MG,5940
